pop1900,pop1910,pop1920,pop1930,pop1940,pop1950,pop1960,pop1970,pop1980,pop1990,"fips","name"
14104,16262,18248,23404,26049,30921,36163,42804,58580,69285,"37089","NC Henderson County"
14294,15436,16294,17542,19352,21453,22718,23529,23368,22523,"37091","NC Hertford County"
.,.,11722,14244,14937,15756,16356,16436,20383,22856,"37093","NC Hoke County"
9278,8840,8386,8550,7860,6479,5765,5571,5873,5411,"37095","NC Hyde County"
29064,34315,37956,46693,50424,56303,62526,72197,82538,92931,"37097","NC Iredell County"
11853,12998,13396,17519,19366,19261,17780,21593,25811,26846,"37099","NC Jackson County"
32250,41401,48998,57621,63798,65906,62936,61737,70599,81306,"37101","NC Johnston County"
8226,8721,9912,10428,10926,11004,11005,9779,9705,9414,"37103","NC Jones County"
.,11376,13400,16996,18743,23522,26561,30467,36718,41374,"37105","NC Lee County"
18639,22769,29555,35716,41211,45953,55276,55204,59819,57274,"37107","NC Lenoir County"
15498,17132,17862,22872,24187,27459,28814,32682,42372,50319,"37109","NC Lincoln County"
12567,13538,16763,20336,22996,25720,26742,30648,35135,35681,"37111","NC McDowell County"
12104,12191,12887,13672,15880,16174,14935,15788,20178,23499,"37113","NC Macon County"
20644,20132,20083,20306,22522,20522,17217,16003,16827,16953,"37115","NC Madison County"
15383,17797,20828,23400,26111,27938,27139,24730,25948,25078,"37117","NC Martin County"
55268,67031,80695,127971,151826,197052,272111,354656,404270,511433,"37119","NC Mecklenburg County"
15221,17245,11278,13962,15980,15143,13906,13447,14428,14433,"37121","NC Mitchell County"
14197,14967,14607,16218,16280,17260,18408,19267,22469,23346,"37123","NC Montgomery County"
23622,17010,21388,28215,30969,33129,36733,39048,50505,59013,"37125","NC Moore County"
25478,33727,41061,52782,55608,59919,61002,59122,67153,76677,"37127","NC Nash County"
25785,32037,40620,43010,47935,63272,71742,82996,103471,120284,"37129","NC New Hanover County"
21150,22323,23184,27161,28299,28432,26811,24009,22584,20798,"37131","NC Northampton County"
11940,14125,14703,15289,17939,42047,82706,103126,112784,149838,"37133","NC Onslow County"
14690,15064,17895,21171,23072,34435,42970,57707,77055,93851,"37135","NC Orange County"
8045,9966,9060,9299,9706,9993,9850,9467,10398,11372,"37137","NC Pamlico County"
13660,16693,17670,19143,20568,24347,25630,26824,28462,31298,"37139","NC Pasquotank County"
13381,15471,14788,15686,17710,18423,18508,18149,22215,28855,"37141","NC Pender County"
10091,11054,11137,10668,9773,9602,9178,8351,9486,10447,"37143","NC Perquimans County"
16685,17356,18973,22039,25029,24361,26394,25914,29164,30180,"37145","NC Person County"
30889,36340,45569,54466,61244,63789,69942,73900,90146,107924,"37147","NC Pitt County"
7004,7640,8832,10216,11874,11627,11395,11735,12984,14416,"37149","NC Polk County"
28232,29491,30856,36259,44554,50804,61497,76358,91728,106546,"37151","NC Randolph County"
15855,19673,25567,34016,36810,39597,39202,39889,45481,44518,"37153","NC Richmond County"
40371,51945,54674,66512,76860,87769,89102,84842,101610,105179,"37155","NC Robeson County"
33163,36442,44149,51083,57898,64816,69629,72402,83426,86064,"37157","NC Rockingham County"
31066,37521,44062,56665,69206,75410,82817,90035,99186,110605,"37159","NC Rowan County"
25101,28385,31426,40452,45577,46356,45091,47337,53787,56918,"37161","NC Rutherford County"
26380,29982,36002,40082,47440,49780,48013,44954,49687,47297,"37163","NC Sampson County"
12553,15363,15600,20174,23232,26336,25183,26929,32273,33754,"37165","NC Scotland County"
15220,19909,27429,30216,32834,37130,40873,42822,48517,51765,"37167","NC Stanly County"
19866,20151,20575,22290,22656,21520,22314,23782,33086,37223,"37169","NC Stokes County"
25515,29705,32464,39749,41783,45593,48205,51415,59449,61704,"37171","NC Surry County"
8401,10403,13224,11568,12177,9921,8387,7861,10283,11268,"37173","NC Swain County"
6620,7191,9303,9589,12241,15194,16372,19713,23417,25520,"37175","NC Transylvania County"
4980,5219,4849,5164,5556,5048,4520,3806,3975,3856,"37177","NC Tyrrell County"
27156,33277,36029,40979,39097,42034,44670,54714,70380,84211,"37179","NC Union County"
16684,19425,22799,27294,29961,32101,32002,32691,36748,38892,"37181","NC Vance County"
54626,63229,75155,94757,109544,136450,169082,228453,301327,423380,"37183","NC Wake County"
19151,20266,21593,23364,23145,23539,19652,15810,16232,17265,"37185","NC Warren County"
10608,11062,11429,11603,12323,13180,13488,14038,14801,13997,"37187","NC Washington County"
13417,13556,13477,15165,18114,18342,17529,23404,31666,36952,"37189","NC Watauga County"
31356,35698,43640,53013,58328,64267,82059,85408,97054,104666,"37191","NC Wayne County"
26872,30282,32644,36162,43003,45243,45269,49524,58657,59393,"37193","NC Wilkes County"
23596,28269,36813,44914,50219,54506,57716,57486,63132,66061,"37195","NC Wilson County"
14083,15428,16391,18010,20657,22133,22804,24599,28439,30488,"37197","NC Yadkin County"
11464,12072,15093,14486,17202,16306,14008,12629,14934,15419,"37199","NC Yancey County"
319146,577056,646872,680845,641935,619636,632446,617761,652717,638800,"38000","ND North Dakota"
.,5407,5593,6343,4664,4910,4449,3832,3584,3174,"38001","ND Adams County"
13159,18066,18678,18804,17814,16884,16719,14669,13960,12545,"38003","ND Barnes County"
8320,12681,13095,13327,12629,10675,9435,8245,7944,7198,"38005","ND Benson County"
975,10186,3126,3140,2531,1777,1513,1198,1138,1108,"38007","ND Billings County"
7532,17295,15109,14853,13253,12140,11315,9496,9239,8011,"38009","ND Bottineau County"
.,4668,4768,5119,3860,4001,4154,3901,4229,3596,"38011","ND Bowman County"
.,9064,9511,9998,7653,6621,5886,4739,3822,3002,"38013","ND Burke County"
6081,13087,15578,19769,22736,25673,34016,40714,54811,60131,"38015","ND Burleigh County"
28625,33935,41477,48735,52849,58877,66947,73653,88247,102874,"38017","ND Cass County"
12580,15659,15555,14554,13923,11840,10064,8213,7636,6064,"38019","ND Cavalier County"
6061,9839,10499,10877,9696,9121,8147,6976,7207,6107,"38021","ND Dickey County"
.,6015,9637,9636,7086,5967,5566,4564,3494,2899,"38023","ND Divide County"
.,5302,8828,9566,8376,7212,6350,4895,4627,4005,"38025","ND Dunn County"
3330,4800,6493,6346,5741,5372,4936,4103,3554,2951,"38027","ND Eddy County"
4349,9796,11288,12467,11699,9715,8462,7200,5877,4830,"38029","ND Emmons County"
3770,5313,6108,6353,5824,5337,5361,4832,4611,3983,"38031","ND Foster County"
.,.,4832,4122,3498,3499,3100,2611,2391,2108,"38033","ND Golden Valley County"
24459,27888,28795,31956,34518,39443,48677,61102,66100,70683,"38035","ND Grand Forks County"
.,.,9553,10134,8264,7114,6248,5009,4274,3549,"38037","ND Grant County"
4744,6274,7402,6889,5818,5460,5023,4184,3714,3303,"38039","ND Griggs County"
.,6557,7685,8796,7457,7100,6317,5075,4275,3445,"38041","ND Hettinger County"
1754,5962,7798,8031,6692,6168,5386,4362,3833,3332,"38043","ND Kidder County"
6048,10724,11564,11517,10298,9498,8705,7117,6473,5383,"38045","ND LaMoure County"
1625,6168,7723,8089,7561,6357,5369,4245,3493,2847,"38047","ND Logan County"
5253,17627,15544,15439,14034,12556,11099,8977,7858,6528,"38049","ND McHenry County"
4818,7251,9010,9621,8984,7590,6702,5545,4800,4021,"38051","ND McIntosh County"
.,5720,9544,9709,8426,6849,7296,6127,7132,6383,"38053","ND McKenzie County"
4791,14496,17266,17991,16082,18824,14030,11251,12383,10457,"38055","ND McLean County"
1778,4747,8224,9516,9611,8686,6805,6175,9404,9808,"38057","ND Mercer County"
10277,25289,18714,19647,20184,19295,20992,20310,25177,23700,"38059","ND Morton County"
.,8491,12140,13544,10482,9418,10077,8437,7679,7021,"38061","ND Mountrail County"
7316,10140,10362,10203,9129,8090,7034,5776,5233,4410,"38063","ND Nelson County"
990,3577,4425,4262,3859,3091,2610,2322,2495,2381,"38065","ND Oliver County"
17869,14749,15177,14757,15671,13990,12946,10728,10399,9238,"38067","ND Pembina County"
4765,9740,9283,9074,9208,8326,7394,6323,6166,5052,"38069","ND Pierce County"
9198,15199,15427,16252,15626,14373,13443,12915,13048,12681,"38071","ND Ramsey County"
6919,10345,11618,10983,10061,8876,8078,7102,6698,5921,"38073","ND Ransom County"
.,7840,7776,7263,5533,5405,4698,3828,3608,3160,"38075","ND Renville County"
17387,19659,20887,21008,20519,19865,18824,18089,19207,18148,"38077","ND Richland County"
7995,9558,10061,10760,12583,11102,10641,11549,12177,12772,"38079","ND Rolette County"
6039,9202,9655,9298,8693,7616,6856,5937,5512,4549,"38081","ND Sargent County"
.,8103,7935,7373,6616,5253,4350,3232,2819,2148,"38083","ND Sheridan County"
.,.,3308,4687,4419,3696,3662,3632,3620,3761,"38085","ND Sioux County"
.,.,4940,4150,2932,2315,1893,1484,1157,907,"38087","ND Slope County"
7621,12504,13542,15340,15414,16137,18451,19613,23697,22832,"38089","ND Stark County"
5888,7616,7401,6972,6193,5145,4719,3749,3106,2420,"38091","ND Steele County"
9143,18189,24575,26100,23495,24158,25137,23550,24154,22241,"38093","ND Stutsman County"
6491,8963,8327,8393,7200,6360,5624,4645,4052,3627,"38095","ND Towner County"
13107,12545,12210,12600,12300,11359,10583,9571,9624,8752,"38097","ND Traill County"
20288,19491,19078,20047,20747,18859,17997,16251,15371,13840,"38099","ND Walsh County"
7961,25281,28811,33597,31981,34782,47072,58560,58392,57921,"38101","ND Ward County"
8310,11814,12957,13285,11198,10417,9237,7847,6979,5864,"38103","ND Wells County"
1530,14234,17980,19553,16315,16442,22051,19301,22237,21129,"38105","ND Williams County"
4157545,4767121,5759394,6646697,6907612,7946627,9706397,10652017,10797630,10847115,"39000","OH Ohio"
26328,24755,22403,20381,21705,20499,19982,18957,24328,25371,"39001","OH Adams County"
47976,56580,68223,69419,73303,88183,103691,111144,112241,109755,"39003","OH Allen County"
21184,22975,24627,26867,29785,33040,38771,43303,46178,47507,"39005","OH Ashland County"
51448,59547,65545,68361,68674,78695,93067,98237,104215,99821,"39007","OH Ashtabula County"
38730,47798,50430,44175,46166,45839,46998,54889,56399,59549,"39009","OH Athens County"
31192,31246,29527,28034,28037,30637,36147,38602,42554,44585,"39011","OH Auglaize County"
60875,76856,93193,94719,95614,87740,83864,80917,82569,71074,"39013","OH Belmont County"
28237,24832,22621,20148,21638,22221,25178,26635,31920,34966,"39015","OH Brown County"
56870,70271,87025,114084,120249,147203,199076,226207,258787,291479,"39017","OH Butler County"
16811,15761,15942,16057,17449,19039,20857,21579,25598,26521,"39019","OH Carroll County"
26642,26351,25071,24103,25258,26793,29714,30491,33649,36019,"39021","OH Champaign County"
58939,66435,80728,90936,95647,111661,131440,157115,150236,147548,"39023","OH Clark County"
31610,29551,28291,29786,34109,42182,80530,95725,128483,150187,"39025","OH Clermont County"
24202,23680,23036,21547,22574,25572,30004,31464,34603,35415,"39027","OH Clinton County"
68590,76619,83131,86484,90121,98920,107004,108310,113572,108276,"39029","OH Columbiana County"
29337,30121,29595,28976,30594,31141,32224,33486,36024,35427,"39031","OH Coshocton County"
33915,34036,36054,35345,35571,38738,46775,50364,50075,47870,"39033","OH Crawford County"
439120,637425,943495,1201455,1217250,1389532,1647895,1721300,1498400,1412140,"39035","OH Cuyahoga County"
42532,42933,42911,38009,38831,41799,45612,49141,55096,53619,"39037","OH Darke County"
26387,24498,24549,22714,24367,25925,31508,36949,39987,39350,"39039","OH Defiance County"
26401,27182,26013,26016,26780,30278,36107,42908,53840,66929,"39041","OH Delaware County"
37650,38327,39789,42133,43201,52565,68000,75909,79655,76779,"39043","OH Erie County"
34259,39201,40484,44010,48490,52130,63912,73301,93678,103461,"39045","OH Fairfield County"
21725,21744,21518,20755,21385,22554,24775,25461,27467,27466,"39047","OH Fayette County"
164460,221567,283951,361055,388712,503410,682962,833249,869132,961437,"39049","OH Franklin County"
22801,23914,23445,23477,23626,25580,29301,33071,37751,38498,"39051","OH Fulton County"
27918,25745,23311,23050,24930,24910,26120,25239,30098,30954,"39053","OH Gallia County"
14744,14670,15036,15414,19430,26646,47573,62977,74474,81129,"39055","OH Geauga County"
31613,29733,31221,33259,35863,58892,94642,125057,129769,136731,"39057","OH Greene County"
34425,42716,45352,41486,38822,38452,38579,37665,42024,39024,"39059","OH Guernsey County"
409479,460732,493678,589356,621987,723952,864121,924018,873224,866228,"39061","OH Hamilton County"
41993,37860,38394,40404,40793,44280,53686,61217,64581,65536,"39063","OH Hancock County"
31187,30407,29167,27635,27061,28673,29633,30813,32719,31111,"39065","OH Hardin County"
20486,19076,19625,18844,20313,19054,17995,17013,18152,16085,"39067","OH Harrison County"
27282,25119,23362,22524,22756,22423,25392,27058,28383,29108,"39069","OH Henry County"
30982,28711,27610,25416,27099,28188,29716,28996,33477,35728,"39071","OH Highland County"
24398,23650,23291,20407,21504,19520,20168,20322,24304,25533,"39073","OH Hocking County"
19511,17909,16965,16726,17876,18760,21591,23024,29416,32849,"39075","OH Holmes County"
32330,34206,32424,33700,34800,39353,47326,49587,54608,56240,"39077","OH Huron County"
34248,30791,27342,25040,27004,27767,29372,27174,30592,30230,"39079","OH Jackson County"
44357,65423,77580,88307,98129,96495,99201,96193,91564,80298,"39081","OH Jefferson County"
27768,30181,29580,29338,31024,35287,38808,41795,46304,47473,"39083","OH Knox County"
21680,22927,28667,41674,50020,75979,148700,197200,212801,215499,"39085","OH Lake County"
39534,39488,39540,44541,46705,49115,55438,56868,63849,61834,"39087","OH Lawrence County"
47070,55590,56426,59962,62279,70645,90242,107799,120981,128300,"39089","OH Licking County"
30420,30084,30104,28981,29624,31329,34803,35072,39155,42310,"39091","OH Logan County"
54857,76037,90612,109206,112390,148162,217500,256843,274909,271126,"39093","OH Lorain County"
153559,192728,275721,347709,344333,395551,456931,484370,471741,462361,"39095","OH Lucas County"
20590,19902,19662,20253,21811,22300,26454,28318,33004,37068,"39097","OH Madison County"
70134,116151,186310,236142,240251,257629,300480,303424,289487,264806,"39099","OH Mahoning County"
28678,33971,42004,45420,44898,49959,60221,64724,67974,64274,"39101","OH Marion County"
21958,23598,26067,29677,33034,40417,65315,82717,113150,122354,"39103","OH Medina County"
28620,25594,26189,23961,24104,23227,22159,19799,23641,22987,"39105","OH Meigs County"
28021,27536,26872,25096,26256,28311,32559,35265,38334,39443,"39107","OH Mercer County"
43105,45047,48428,51301,52632,61309,72901,84342,90381,93182,"39109","OH Miami County"
27031,24244,20660,18426,18641,15362,15268,15739,17382,15497,"39111","OH Monroe County"
130146,163763,209532,273481,295480,398441,527080,606148,571697,573809,"39113","OH Montgomery County"
17905,16097,14555,13583,14227,12836,12747,12375,14241,14194,"39115","OH Morgan County"
17879,16815,15570,14489,15646,17168,19405,21348,26480,27749,"39117","OH Morrow County"
53185,57488,57980,67398,69795,74535,79159,77826,83340,82068,"39119","OH Muskingum County"
19466,18601,17849,14961,14587,11750,10982,10428,11310,11336,"39121","OH Noble County"
22213,22360,22193,24109,24360,29469,35323,37099,40076,40029,"39123","OH Ottawa County"
27528,22730,18736,15301,15527,15047,16792,19329,21302,20488,"39125","OH Paulding County"
31841,35396,36098,31445,31087,28999,27864,27434,31032,31557,"39127","OH Perry County"
27016,26158,25788,27238,27889,29352,35855,40071,43662,48255,"39129","OH Pickaway County"
18172,15723,14151,13876,16113,14607,19380,19114,22802,24249,"39131","OH Pike County"
29246,30307,36269,42682,46660,63954,91798,125868,135856,142585,"39133","OH Portage County"
23713,23834,23238,22455,23329,27081,32498,34719,38223,40113,"39135","OH Preble County"
32525,29972,27751,25074,25016,25248,28331,31134,32991,33819,"39137","OH Putnam County"
44289,47667,55178,65902,73853,91305,117761,129997,131205,126137,"39139","OH Richland County"
40940,40069,41556,45181,52147,54424,61215,61211,65004,69330,"39141","OH Ross County"
34311,35171,37109,39731,41014,46114,56486,60983,63267,61963,"39143","OH Sandusky County"
40981,48463,62850,81221,86565,82910,84216,76951,84545,80327,"39145","OH Scioto County"
41163,42421,43176,47941,48499,52978,59326,60696,61901,59733,"39147","OH Seneca County"
24625,24663,25923,24924,26071,28488,33586,37748,43089,44915,"39149","OH Shelby County"
94747,122987,177218,221784,234887,283194,340345,372210,378823,367585,"39151","OH Stark County"
71715,108253,286065,344131,339405,410032,513569,553371,524472,514990,"39153","OH Summit County"
46591,52766,83920,123063,132315,158915,208526,232579,241863,227813,"39155","OH Trumbull County"
53751,57035,63578,68193,68816,70320,76789,77211,84614,84090,"39157","OH Tuscarawas County"
22342,21871,20918,19192,20012,20687,22853,23786,29536,31969,"39159","OH Union County"
30394,29119,28210,26273,26759,26971,28840,29194,30458,30464,"39161","OH Van Wert County"
15330,13096,12075,10287,11573,10759,10274,9420,11584,11098,"39163","OH Vinton County"
25584,24497,25716,27348,29894,38505,65711,84925,99276,113909,"39165","OH Warren County"
48245,45422,43049,42437,43537,44407,51689,57160,64266,62254,"39167","OH Washington County"
37870,38058,41346,47024,50520,58716,75497,87123,97408,101461,"39169","OH Wayne County"
24953,25198,24627,24316,25510,26202,29968,33669,36369,36956,"39171","OH Williams County"
51555,46330,44892,50320,51796,59605,72596,89722,107372,113269,"39173","OH Wood County"
21125,20760,19481,19036,19218,19785,21648,21826,22651,22254,"39175","OH Wyandot County"
790391,1657155,2028283,2396040,2336434,2233351,2328284,2559229,3025290,3145585,"40000","OK Oklahoma"
.,10535,13703,14756,15755,14918,13112,15141,18575,18421,"40001","OK Adair County"
.,18138,16253,15228,14129,10699,8445,7224,7077,6416,"40003","OK Alfalfa County"
.,13808,20862,14533,18702,14269,10352,10972,12748,12778,"40005","OK Atoka County"
